ticker,event_ticker,movie_name,floor_strike,strike_type,result,open_time,close_time,settlement_ts,captured_at,candle_rows,slug,total_at_close,fresh_at_close,score_self,lastday_daylevel,as_of_id,db_joined
KXRT-SUP-50,KXRT-SUP,The Super Mario Galaxy Movie,50,greater,no,2026-03-03T15:00:00Z,2026-04-06T14:00:00Z,2026-04-06T15:24:33.734123Z,2026-06-10T03:44:43Z,9759,the_super_mario_galaxy_movie,174,72,41,0,649484,True
KXRT-SUP-45,KXRT-SUP,The Super Mario Galaxy Movie,45,greater,no,2026-03-03T15:00:00Z,2026-04-06T14:00:00Z,2026-04-06T15:24:33.734123Z,2026-06-10T03:44:43Z,12972,the_super_mario_galaxy_movie,174,72,41,0,649484,True
KXRT-YOU-90,KXRT-YOU,"You, Me & Tuscany",90,greater,no,2026-03-17T14:00:00Z,2026-04-13T14:00:00Z,2026-04-13T16:51:39.932434Z,2026-06-10T03:44:43Z,318,you_me_and_tuscany,83,58,70,0,649484,True
KXRT-YOU-85,KXRT-YOU,"You, Me & Tuscany",85,greater,no,2026-03-17T14:00:00Z,2026-04-13T14:00:00Z,2026-04-13T16:51:39.932434Z,2026-06-10T03:44:43Z,526,you_me_and_tuscany,83,58,70,0,649484,True
KXRT-YOU-80,KXRT-YOU,"You, Me & Tuscany",80,greater,no,2026-03-17T14:00:00Z,2026-04-13T14:00:00Z,2026-04-13T16:51:39.932434Z,2026-06-10T03:44:43Z,982,you_me_and_tuscany,83,58,70,0,649484,True
KXRT-YOU-75,KXRT-YOU,"You, Me & Tuscany",75,greater,no,2026-03-17T14:00:00Z,2026-04-13T14:00:00Z,2026-04-13T16:51:39.932434Z,2026-06-10T03:44:43Z,1958,you_me_and_tuscany,83,58,70,0,649484,True
KXRT-YOU-70,KXRT-YOU,"You, Me & Tuscany",70,greater,no,2026-03-17T14:00:00Z,2026-04-13T14:00:00Z,2026-04-13T16:51:39.932434Z,2026-06-10T03:44:43Z,4978,you_me_and_tuscany,83,58,70,0,649484,True
KXRT-YOU-65,KXRT-YOU,"You, Me & Tuscany",65,greater,yes,2026-03-17T14:00:00Z,2026-04-13T14:00:00Z,2026-04-13T16:51:39.932434Z,2026-06-10T03:44:43Z,3392,you_me_and_tuscany,83,58,70,0,649484,True
KXRT-YOU-60,KXRT-YOU,"You, Me & Tuscany",60,greater,yes,2026-03-17T14:00:00Z,2026-04-13T14:00:00Z,2026-04-13T16:51:39.932434Z,2026-06-10T03:44:43Z,4538,you_me_and_tuscany,83,58,70,0,649484,True
KXRT-YOU-55,KXRT-YOU,"You, Me & Tuscany",55,greater,yes,2026-03-17T14:00:00Z,2026-04-13T14:00:00Z,2026-04-13T16:51:39.932434Z,2026-06-10T03:44:43Z,2950,you_me_and_tuscany,83,58,70,0,649484,True
KXRT-YOU-50,KXRT-YOU,"You, Me & Tuscany",50,greater,yes,2026-03-17T14:00:00Z,2026-04-13T14:00:00Z,2026-04-13T16:51:39.932434Z,2026-06-10T03:44:43Z,2913,you_me_and_tuscany,83,58,70,0,649484,True
KXRT-YOU-45,KXRT-YOU,"You, Me & Tuscany",45,greater,yes,2026-03-17T14:00:00Z,2026-04-13T14:00:00Z,2026-04-13T16:51:39.932434Z,2026-06-10T03:44:43Z,2973,you_me_and_tuscany,83,58,70,0,649484,True
